CPF_FUNCIONARIO,ID_EVENTO
43070475599,174
93676529500,174
99616592877,174
28734090100,1290
81296681577,974
69928778011,1764
45588751933,1764
91462871677,1764
82471338222,491
53956783288,491
11011302022,342
97480071200,1186
86719587600,1186
50602898699,1186
98285277822,351
85106613911,858
40157654944,1837
22927015533,648
32228031533,648
76418829000,1610
41795398966,1687
18555142811,1687
46187029155,1687
87958714544,989
16266006511,989
36626013111,989
87863605822,393
40914200100,393
98488173522,1680
30898930299,38
17492509500,38
48782536577,1782
87469254733,1782
66285632788,1782
33893348822,906
78233650655,906
50193847555,906
18690323499,1225
64957519900,1213
38647357000,1213
15091011799,1724
12674839388,1724
74672875188,1724
61640917644,1120
22396045144,1120
33238280700,1995
67125205500,1995
38506549311,1995
16045607033,34
46843231533,312
83554876999,257
89101398033,2022
47750675322,2022
68086369311,980
54888535700,1765
52099447788,1209
31194849544,1942
62853375944,1942
46055112700,1777
56055945400,1181
90958053600,1181
53603460000,629
39472969088,629
26106970744,629
70050036322,319
61162594211,319
82038712088,319
63110942822,866
12630403733,229
13823932611,229
47813088800,1762
26806660977,1889
47304078900,1214
94001287977,363
66473009100,1737
19429328633,1737
30369718155,1737
20435677133,1293
28717640266,1293
93538600833,1750
47802626588,1750
41748330600,128
20866440511,1009
85874831966,1975
60991877233,1975
57592499244,1975
63110942822,1266
22035138611,1266
81088900044,406
10995055500,406
73443787011,406
54691140900,1386
47280534822,1386
14648886122,1386
87469254733,950
87423059344,950
41097366922,1888
90947837899,1888
12817254399,1888
47741143599,2146
70822108922,2146
77219739100,22
81900501177,22
89871163100,1298
25510691300,1298
29344248633,1154
91584865933,1154
26106970744,1154
33411579800,1466
56148408422,286
75969515622,2163
42573088266,2163
73994939288,1447
62088427866,1447
69240787700,2235
94752598800,2235
87198994599,2104
73552866844,2104
61189355300,463
80504659933,463
57013555277,1892
81045964466,1892
28068018777,1892
84929842288,1316
81751901911,1479
58367202155,1595
70185347711,2079
94658061100,2079
49040095766,2079
23080815200,1222
26041677866,1222
46180702000,1407
70560844866,1407
55047126888,1125
88887014511,1125
28359086922,1125
15831588399,1614
48639382500,217
74169270300,217
20598715655,101
33608849144,1711
93528692655,1711
70909977400,110
72997027466,110
22912570300,110
87213766544,1931
56792106655,1472
76553703700,1472
26106970744,872
43931458955,872
90052769322,872
90337353000,626
76478714200,626
90649628988,626
62277251022,1093
82000789066,1389
34633228466,1389
69376883266,1010
17935364900,1010
20096650155,344
91224307411,344
79629362155,344
72783378799,1029
14994655800,1355
44128201222,1355
46462311400,1355
54691140900,1203
95976224166,1203
22296671811,1437
47519734444,1706
85252556455,1706
63429973900,1706
32273527022,853
18751452733,782
25039152800,782
60614338911,782
61162594211,719
88438196233,719
73826227977,719
60236737755,423
72728276611,423
76588566733,2133
34639638255,118
83554876999,118
88980747788,118
97527289288,1561
40209818766,1561
49041377366,996
37864532500,996
29344248633,2224
69265796100,2224
41331383500,2224
43569803100,532
88756836111,532
36201873200,2199
77632927333,2199
11329707255,766
22924765333,766
58617471722,971
73928227300,1612
69761397100,2151
46180702000,1330
15859796944,1734
36063672877,1734
53688704777,1734
29444332966,1308
73854981599,1308
39996799999,1308
44239447233,783
89516596400,783
28611721266,1620
45809086000,1620
19086160400,2010
80967538277,1776
79283495588,1776
53839508777,1776
96339685000,1287
67790055500,1287
93634995299,2223
98890357400,2223
36946460355,1659
76316006866,1659
11329707255,1659
24306229477,1190
44670984611,1178
23726102877,1178
61958036422,275
41821179644,275
57460052744,275
50384088777,1577
80892514044,1577
16948105422,1577
63678885433,2088
53264527588,2088
24946013044,892
50485495977,596
20588013500,596
91469357388,596
42656489677,636
61338431444,1817
77706220777,1332
63466272100,459
74500506333,459
70545634333,459
22758152011,978
85376307133,978
32228031533,978
56097556111,365
46215144311,365
31088740988,635
85376307133,2043
13206778600,2040
69646899155,2040
69094341533,179
74027455700,179
77770110733,751
56970877999,751
69734939988,1532
48859075000,1532
76093470511,1532
42374650122,1422
51074077655,1422
27657081699,63
88462431700,578
55047126888,578
98802408988,1356
64957519900,764
63633870277,764
92765536222,876
77632927333,876
94333432200,1495
25086393700,1495
10995055500,1495
71616869388,1845
55551777555,13
28019792955,13
92950883955,1538
26271376977,681
50384088777,49
58865804099,49
50485495977,49
41556403500,1850
68320539755,1314
13381597200,1314
20647290977,1229
31310561777,1229
42885584255,1229
98161894888,1547
61181455477,1547
16619813055,1547
93528692655,2032
56097556111,2032
26271376977,2032
22160491155,16
97527289288,16
33498980177,16
25875677344,1730
65994307166,1730
32204223577,385
87863605822,74
63466272100,74
71955146500,74
71695349088,645
90753739299,1489
24519188455,1110
76962560099,1110
61134251777,1110
51559557266,1534
98904509688,1534
89510869411,986
92224859555,1631
96092160566,498
45118533122,498
79706441988,1301
53688704777,1301
15061964033,1301
20713098477,1448
81088900044,1448
22396045144,731
38373971144,731
21474988155,731
51342690844,1085
67889575500,430
86929095300,430
82993577488,430
60169364488,859
62762771699,859
85106613911,859
25343756955,2046
68871150699,2046
19032259900,2046
97953173699,728
40890858455,728
46431750444,871
18751452733,871
30080885700,871
10995055500,44
43609015266,44
62564283400,44
43861882744,1310
14648886122,2114
96514121355,2114
39588678399,2114
94276897733,2062
34124922644,643
54917941800,388
57781265811,388
35217891799,388
15859796944,563
80465475577,563
80095103866,398
47882444111,398
42639362211,398
64953997077,1928
50864661488,1928
92531945533,1928
82632546800,914
79083302155,914
85396302900,1415
77133172522,1415
96422064477,91
91462871677,91
28812103844,976
60077348033,1031
31806425133,1031
74474499033,2139
17489896344,1560
78669936611,1798
14372698188,1798
92765536222,1403
59669502966,1403
31833109611,1403
14488731699,1591
93760829822,1591
63774575022,1591
29017906400,1445
42573088266,1445
45858382011,1445
56075096999,738
43189863300,594
98848604088,1690
27957548866,1690
42667025077,1690
86801587044,1468
43471831788,1468
19030831688,1468
95566276855,2180
24323262611,2044
54991633599,2044
53106706100,432
85335410400,432
24117673077,432
10874445000,2017
42374650122,2017
77133172522,270
43237830511,1714
42647152533,1425
76560091911,1425
45498853355,1425
98285277822,1245
89832642177,1245
49041377366,1245
15616113444,380
33409341500,1921
11562380999,103
43072907477,103
46900299899,103
74514333077,882
68694183300,882
44979973400,131
96786654177,131
21450077844,476
55769729377,476
30806377200,234
14313948311,234
60281702088,1879
24925751011,1879
53858653111,1879
78241330877,1261
83283767411,1261
93494978911,1261
14313948311,1271
41520344911,1271
73399802377,1904
33498980177,1904
43072907477,1904
69197998477,962
18600909666,962
90859235900,527
24323262611,527
39849466433,370
73748483900,1327
56193837766,1327
80148842488,1236
11301753833,1236
99860387744,320
42647152533,320
61640917644,320
82755789733,1431
30331155511,1431
47882444111,1431
79433736188,1676
22927015533,1676
62088427866,104
45983973655,2175
97480071200,2175
57821339966,1625
74818545999,1625
74474499033,958
98050632833,691
93151213411,280
50384088777,280
96786654177,280
41115269344,2243
47034447477,2243
79706441988,2135
14327264555,2135
94517808233,196
80967538277,196
51342690844,196
39407467977,2096
33238280700,2096
38241378522,2096
83367271244,1693
43609015266,1419
40157654944,1419
14331992200,1419
96422064477,462
76316006866,462
77219739100,462
49979061400,729
93518421933,1388
43475309000,1388
66209173566,2098
56786930344,2208
94276897733,1768
59680294399,1768
47034447477,1768
20411307922,602
71100319266,602
66551458211,360
71051267444,360
12753551966,360
10860813155,1285
54202849288,1285
90859235900,202
23207552177,1780
62088427866,1780
39760922744,92
12321793299,1015
61998087200,1015
92524114455,1015
75348236333,50
24271868566,305
11954274922,305
47486206255,1658
41115269344,1658
10995055500,1658
68955729100,2154
43236541899,2154
88695859055,2154
20184277688,1185
78284203233,1185
96810242499,1185
26247499699,1165
48685713033,722
67005199188,1579
29017906400,2035
32875322866,2035
78252324533,1633
66551458211,1633
69592604500,1117
13701575688,1117
17982275688,1117
30883707744,857
50864661488,857
82171386300,857
51019319855,260
97231281600,260
98332380099,260
69646899155,1030
16948105422,1304
57975635099,1088
47750675322,963
26480338311,963
20404010755,52
17081680288,52
45765491388,52
89608198400,620
78252324533,620
12630403733,2132
45809086000,2132
63939912833,250
66551458211,1828
75445918677,1593
22296671811,1593
11620368699,1487
28064479177,1487
24323262611,1487
24886809822,362
88319880500,1823
48278230811,1823
43859871655,1823
19111064300,1733
89832642177,1733
72027123777,288
43292961444,288
88319880500,668
74552297633,1101
72728276611,429
56786930344,429
57815607422,429
55039792733,1885
45983973655,243
91149717988,552
61852832988,760
61189355300,760
68890174800,1333
29715437144,1333
32158679588,1349
98850074155,1018
72236457844,1018
62632883888,2129
75303923100,899
20647290977,261
87479622322,261
44223654600,261
81301415900,2148
40407639200,2148
90531031711,2148
12630403733,376
24848165022,376
79433736188,318
21813224499,850
40209818766,850
40894269799,850
86856724222,1572
31806425133,1572
65681111633,1289
76553703700,1289
25917837055,1289
23882327322,849
59516812000,1563
23708138222,1563
71227704000,1563
22160491155,292
91174500633,292
56904365500,425
80381131799,1441
46736948999,1441
71437530333,609
76364050400,609
81222887900,609
72215176900,1598
79433736188,1598
28019792955,1598
64770059133,69
14254375400,69
99068786222,69
35217891799,1136
53956783288,1281
23726102877,1281
74519726666,812
73384763577,812
69265796100,812
43899989433,792
85035340533,792
73639033522,156
83710774911,156
14824089377,156
39770154788,634
64426870077,634
37127413166,1450
74027455700,1450
26247499699,2100
24886809822,2100
79454003455,2100
44841133255,220
62619386011,220
25086393700,130
30852356711,1945
65383714699,1945
21996443755,1520
88756836111,1520
15839303888,1113
69163572311,1113
28263278444,1113
59889404477,822
73375887122,822
96112751455,460
37266008177,1004
80020047366,1004
97527289288,798
54654703566,798
54572992600,798
89450114477,617
66487457977,617
28608477233,617
10817334466,88
89516596400,992
47785917633,992
16453531255,992
73639033522,904
95550513055,2201
42968430522,119
76962560099,1372
34345194088,1372
40879369022,1372
39753579599,1329
98939556377,1329
81222887900,2084
68120766355,2084
49365225700,2084
53956783288,1250
58215333411,19
49041377366,19
42754429977,19
46354307744,1073
21259961544,1073
66374387400,1894
26494654688,1894
48685713033,1894
27983153522,2004
11011302022,2004
43609937144,1459
64426954688,1459
28983904377,1459
96810242499,1300
78468647777,1300
59835930300,1300
76665250522,2197
63914254500,2197
90425381200,2197
13967042133,282
21448781888,247
68120766355,1938
46215144311,1938
92511467211,1938
36528988855,159
36528988855,515
15032467877,1302
17680824133,1302
70050036322,227
88076679400,227
80329870455,1697
98090685900,358
89432811299,358
61998087200,358
21933906577,1275
12470648244,1275
32273527022,1275
74552297633,1696
91579220711,1696
11530511500,1824
83710774911,2173
76534055922,2173
45354282122,2173
55752936611,885
34984608977,1022
80068944422,741
31645395766,741
41821179644,647
47612792655,647
37439631088,835
20241863788,835
58480075600,835
99610320122,816
77536121077,816
75853685500,816
64940723133,2029
77988962877,1881
24579866300,1881
37695716811,1881
31806425133,1971
44024003411,1971
91683334477,833
11530511500,833
96092160566,1379
78341031133,1379
68561261311,1379
88695859055,666
83177856377,2007
20411307922,2007
26041677866,2007
19559390555,781
91807953666,781
81355879299,781
18751452733,1038
86651805833,336
43830852100,336
69793487799,1263
93538600833,1806
18533663311,1806
81973143066,1806
51944648788,1387
22924765333,1387
87522643788,1387
49052594877,1559
41522820888,1559
72438424022,1559
18922874122,1858
83623461911,1858
99217231899,1409
29715437144,1409
17033244122,1800
89450114477,2103
99871013800,334
22010141755,334
29017906400,739
62088427866,739
47303276400,739
19030831688,216
81611015822,216
98890357400,216
92950883955,133
62970103400,2240
59669502966,2240
68890174800,820
81740312866,1390
37127413166,1390
36666936100,1390
98332380099,1826
53688704777,1292
60888940088,743
37668647000,743
83683954966,1759
44617821155,1759
35726375200,1759
28019792955,1227
88406439311,1227
30806377200,306
23080815200,2055
66832334200,1643
16516031466,1485
90337353000,1485
79706441988,1485
41923472022,753
54491872977,2116
22010141755,2116
55120011244,2116
10995055500,1104
81045964466,1761
85335410400,1217
61700778755,1428
18051746300,1428
58909341988,725
88720239555,1382
24524765799,1382
50785773788,2170
73443787011,2170
93763443244,2170
14806642944,734
91224307411,734
74401691744,734
36011042888,638
74205990255,95
66285632788,95
25293272033,2165
69094341533,1317
74552297633,1317
82632546800,1317
29933459233,1992
73634267833,823
87692902611,823
29770361566,823
47730663855,2109
10154985666,2109
72997027466,431
11843883699,431
38367368100,1162
13381597200,1375
39735482000,1375
69905553511,2082
61241572766,1626
53347790355,1626
30037307977,1626
30037307977,1691
98904509688,1608
79934034055,309
80075071166,309
78252324533,309
37439631088,2108
94517808233,2108
11617243700,1637
38917913566,1637
53264527588,2051
90759885599,1273
54741905222,1273
29690542722,1273
93981259355,1636
30553966266,1636
59889404477,618
67492891188,517
96645193088,517
99131711211,517
28590288466,215
34984608977,215
63187558700,215
16266006511,1005
31695970000,1005
15616113444,1118
93015510477,1118
46800015188,1118
98848604088,1866
59894739077,1866
89608198400,1778
70636106433,894
11011302022,894
56843661711,894
72372559244,1353
49121627288,2038
34984608977,2038
93151213411,2038
99860387744,2138
31363207000,2138
78296239888,1832
66450453288,533
97520578888,2117
79934034055,2117
19111064300,27
58236188088,27
60954003500,576
38506549311,1191
89101398033,1191
95976224166,1191
67982785155,108
50139032622,901
19622680711,901
98814146100,1074
30852356711,1074
17193900455,1604
46444976577,1604
66803199199,2026
43609015266,2026
11329707255,455
19835282266,455
46843231533,455
27563364244,1248
88647234044,1248
71227704000,1609
85416471299,1609
69200085722,212
63710146099,721
14753317977,721
10161451877,721
73028318822,1002
80980153866,348
81088900044,348
20637260355,23
20463568299,23
39700343533,754
82766172711,102
52156283277,102
41795398966,102
29055449022,373
17840061300,373
10154985666,551
17991740266,1974
61132638788,813
78669936611,813
79761783933,1405
69528458877,1405
87042002255,1412
33608849144,1412
38018363800,2188
75348236333,2188
34232708888,2188
38643169522,1719
94132662122,1719
14824089377,1719
62613028399,30
47050230800,30
43822361266,364
66206665900,364
41795398966,2048
18438467999,421
78468647777,421
72398917122,421
33893348822,1736
20441369299,1736
95487798977,993
99228016200,993
82171386300,993
24925751011,696
36073803333,2008
68932229044,2008
37065653233,2008
80967538277,2171
12927697933,2171
44566248411,2171
15114118644,1613
29779328799,1613
12873802044,1613
28530518977,1820
87966057400,1820
12873802044,1123
22731691677,1123
64940723133,1123
81765511711,1071
61817175288,1071
82471338222,1071
41925182366,433
40111983400,865
61700778755,1946
40986040000,1946
80381131799,1254
64770059133,1254
58865804099,1254
20866440511,1087
14372698188,1087
57618791155,1087
44245842755,1377
66374387400,1377
92841339200,1410
43413991522,1410
29055449022,818
75749025422,591
58367202155,591
49365225700,591
78468647777,259
22160491155,657
29779328799,1177
13920080500,1177
96715009866,1177
96372873022,236
63466272100,236
71051267444,236
66044488433,66
45127560866,1062
27563364244,1062
69528458877,1830
37739047899,1592
47137616800,1291
73905457200,1291
20684288222,1291
29627808811,1284
41788107400,1812
50602898699,1812
22912570300,975
58822319300,1267
97527289288,1267
93713071299,1965
17627170188,1156
93518421933,1156
59680294399,1853
61978662000,1853
37739047899,2144
77924603122,1001
94322065133,1001
99217231899,1001
81765511711,1499
99217231899,1499
40914200100,1499
84255731900,860
45588751933,860
61700778755,231
72372559244,231
93015510477,1653
79865015377,1653
97071400622,1771
33608849144,573
67982785155,573
86567535844,817
58770486511,817
11659669722,1417
86293280966,1868
40866312100,1868
29049825233,1868
41339053266,78
69761397100,1072
54037471333,959
63658867800,959
66331177877,959
76991058699,775
69094341533,775
81751901911,1184
80095103866,1729
30677137100,1420
88825657422,1420
80095103866,1420
92950883955,916
94386325900,662
93676529500,662
28822726500,662
56075096999,735
98090685900,735
39955306055,735
74500506333,507
68955729100,507
90531031711,507
76255239188,188
81590317777,188
43237830511,188
69528458877,967
30073653099,967
44239447233,2002
72398917122,2002
72215176900,2002
78241330877,465
51559557266,465
48464596755,35
34213658900,35
21396355666,35
63283419899,1033
35992504133,1033
57385051900,1033
36073803333,368
56924802200,368
82766172711,1501
88348865933,1501
83496939755,1501
42639362211,1990
22236035055,1920
69761397100,793
81973143066,793
44970901755,424
61700778755,424
55192853900,1454
77706220777,1454
81301415900,733
40017263511,733
72236457844,603
40731208166,603
35260393055,79
68924892300,1288
77095636944,1098
71177724099,339
22153501566,456
41748330600,456
72490338755,1043
18051746300,1043
33162954966,1258
98904509688,1258
30806377200,1024
82633900955,1024
98802408988,1024
89510869411,224
75305493244,224
33037170522,2220
32204223577,150
63652834666,150
72414037899,150
42667025077,1070
91536032655,355
16653958266,355
32566664777,129
17860125533,129
52026123388,32
73639033522,32
12817254399,170
39770154788,170
60614338911,170
10209644055,1158
96347765233,1158
44137783755,1306
88243285200,1306
24925751011,1306
36528988855,747
85756054700,747
68413541922,747
38241656600,1811
63243712555,297
60957777399,999
24084306311,999
58824927699,761
28980159899,1274
90264013299,1274
64678394477,511
52168267699,1836
48278230811,1836
30073653099,1504
90682877533,1504
64795779144,1504
37065653233,819
91232928811,819
74519726666,827
87082835244,827
79648732611,2076
39057559122,2076
53347790355,72
30073653099,72
70210767033,72
44092332544,1728
48338264533,322
48391768688,322
14150853077,90
81658505044,90
49040095766,1198
60888940088,1198
18444255766,598
79395560377,1831
40892240555,1831
44137783755,1831
36201873200,1700
18054058533,1700
69528458877,1700
14313948311,1321
11869368600,1321
98904509688,2015
64971049333,1677
49017781611,1677
76665250522,1677
85059075666,25
16619813055,25
34376201188,25
79433736188,758
60127355022,758
91229635455,758
79669399955,2018
65994307166,1590
76521963611,1590
85756054700,1590
79034224722,1194
11954274922,1194
59889404477,1194
43861309188,145
13693551222,575
69761397100,197
23886339744,197
63870544511,197
77133172522,834
59840117866,1424
56924802200,1424
66473009100,1424
30369718155,1218
29591887566,1218
56792106655,1058
35627369911,1058
24152732522,1058
52496086633,1351
33203836399,1078
99617737566,1078
93760829822,2119
54888535700,2119
47034447477,413
89535613455,413
49672711111,413
88887014511,2097
97953173699,2097
17489896344,2097
72027123777,1367
35701079900,1367
77536121077,1367
98904509688,597
32319836900,1134
92434994833,106
92745269466,1359
58901089566,1359
23845888777,1359
23232697988,1116
96112751455,1116
37177271766,1116
20507679277,687
10985559888,1084
88980747788,1084
64807753844,1862
15114118644,1862
86052944933,1702
95799751833,1702
22296671811,2019
72191270066,1605
13840078066,869
63939912833,1096
37105314700,1096
43931458955,1096
74155764544,1106
61621079733,1846
67492891188,1846
51134578500,1846
98285277822,353
39996799999,267
20292225500,62
98488173522,62
59889404477,62
48338264533,1523
75985726155,878
76493471844,878
41515183044,878
68830652377,1515
69265796100,315
55047126888,315
17935364900,1483
10985559888,1483
41775108666,1483
63187558700,56
70644803011,56
81900501177,706
31088740988,1796
62691911300,1796
68455489355,1796
26378497111,961
89546984333,1781
22813992655,1781
54491872977,1781
26081137700,1872
69905553511,1872
42968430522,1872
64417403466,2089
36073803333,2089
45086131288,2089
59077525722,559
97615734600,559
36063672877,559
39735482000,1238
39057559122,1238
15611482888,1238
14254375400,919
45985978288,501
10985559888,1883
60888140399,1883
92529725100,1758
79629362155,1758
64957519900,2249
55120011244,1679
89463923633,1679
60954003500,2150
76024713699,221
68881316533,221
26106970744,221
41339053266,1433
14994655800,1433
49658406155,1433
35142936944,1336
13701575688,1336
52783545344,1462
56366682366,1462
62088427866,1481
43326570399,1481
18690323499,1481
12623407211,619
19086160400,1059
71227704000,107
59119962355,107
58865804099,556
90337353000,556
19086160400,556
76316006866,1742
53765767877,1742
71100319266,1742
44128201222,225
47730663855,225
40791641811,225
41967384433,942
12623407211,942
37127413166,942
74514333077,1366
22026758688,285
40791641811,1064
53956783288,1064
88348865933,736
13219877222,736
37795937188,371
37739047899,1689
39057559122,1023
22075380100,1023
43236541899,1023
82823543688,675
59119962355,675
41967384433,675
40434772444,1752
27983153522,1752
63283419899,1011
48020016900,1011
55192853900,748
91541789833,748
41132166066,748
40724444211,1019
76553703700,1019
49052594877,1019
45118533122,82
56097556111,82
44693218266,82
93528692655,585
35583265399,1512
35391396300,1512
61694973600,1339
62568909144,1339
16266006511,1339
79827022955,1312
38373971144,1312
18444255766,1312
56366682366,2231
32566664777,2231
28608477233,2231
75564451788,1151
81338864900,495
36946460355,495
66044488433,495
11099862899,968
17816666288,2027
97582348899,1712
52128499422,928
40157654944,928
64957519900,242
87213766544,242
34639638255,1664
20637260355,437
34475972677,437
26407882300,298
65383714699,1320
41064758122,1320
57592499244,1320
81301415900,1616
90682877533,1616
27946635344,1200
74514333077,1200
11620368699,500
58418747800,500
22924765333,60
24467524111,60
33512914777,1683
20825311555,485
43189863300,485
25039152800,485
37177271766,2014
76124463400,2014
20654069411,2014
88076679400,1528
96401106399,1528
79253401422,1128
32319836900,1128
58909341988,1128
52546297544,441
33037170522,352
56259645300,854
77536121077,854
33409341500,854
32875322866,1270
66374387400,1270
17816666288,828
56843661711,828
45030425211,895
41331383500,895
90947837899,1710
25819309422,755
94358667277,755
63710146099,755
29770361566,1890
63652834666,1997
86856724222,910
36073803333,910
63323298311,1662
57922286633,1662
46187029155,1662
79433736188,549
10817334466,549
15839303888,549
67722563100,780
77988962877,780
70691468177,1813
79910717233,1813
27736278300,1138
46215144311,1138
79795732188,83
27931915233,254
22526487166,254
81916719566,137
71709823311,24
38367368100,24
24346245700,1952
94216243866,1508
62126409988,1491
40834717277,836
64247333611,836
18647086622,1852
43326570399,1204
68086369311,1204
21215072722,1204
47124343688,1456
61817175288,1456
51342690844,1646
93151213411,1646
83546362677,1646
59966276555,1025
54741905222,403
93663426399,403
99905386977,852
68561261311,2190
37909483733,2190
10817334466,2190
20637260355,903
12810565377,903
83554876999,1519
85376307133,779
42581154522,779
76255239188,271
17955509611,271
96070873566,169
60888940088,169
88490269944,263
97582348899,525
72215176900,525
82925206199,525
96715009866,151
82823543688,151
95432132677,151
69793487799,930
64426870077,930
25988558411,497
74474499033,89
58865804099,89
73634267833,89
99904186400,682
29715437144,682
37940240100,70
29980504411,861
41382599888,861
24192186399,861
36666936100,678
43899989433,678
20184277688,862
22236035055,1976
40209818766,383
50384088777,383
79865015377,383
19835282266,125
69648697000,125
71602037122,125
24579866300,127
44537724755,127
77706220777,127
56399928088,1430
11363353077,1624
47015037466,745
23328881522,1937
34239922800,1937
20545736633,1937
34955157200,182
62150921422,182
98161894888,414
89183390200,414
11843883699,414
99068786222,316
90753739299,316
90147020433,316
47303276400,953
69646899155,953
34475972677,953
77095636944,884
19266331800,884
79841901433,884
62970103400,1753
34124922644,1753
52026123388,1753
54654703566,565
37065653233,900
68830652377,1028
28734090100,994
22323721388,994
88167375733,994
36469335855,679
98939556377,1021
38080621000,1021
98873380011,1469
32623440011,1672
92133846888,1672
56531766488,1464
55229620466,1464
57017498944,612
11620368699,612
51549548155,873
64971049333,1895
48338264533,1895
71602037122,372
98904509688,372
49063290988,372
25086393700,1170
39364498722,1170
86368035788,1170
18555142811,838
79253401422,838
94001287977,838
75749025422,1297
57385051900,1297
92950883955,1040
37113502677,1861
47519734444,1861
22323721388,369
17563192600,686
65017425877,272
21895925344,272
40731208166,272
64999262800,337
98850074155,337
42667025077,337
11081037311,673
93518421933,673
96942272911,673
37065653233,1311
55047126888,1130
32285320977,1130
31310561777,2093
47124343688,2093
10985559888,631
47486206255,631
48391768688,631
89063687988,1492
35627369911,1645
19553962644,2236
52546297544,2236
46187029155,2236
44446030466,1766
24848165022,1766
55715879544,1149
51453586799,2122
33893348822,799
37537438955,799
51342690844,1401
37065653233,1401
28359086922,642
95259459288,1299
71608989311,1299
31734731677,1299
66285632788,2112
40956656022,2112
28068018777,2112
24946013044,534
43861882744,534
90264013299,534
47017396422,2207
58737749277,2207
30852356711,1987
40111983400,1987
76258813266,4
13683383488,1210
61181455477,1210
33560052788,1537
79648732611,1537
49987615288,1556
75564451788,1556
88067802711,887
22283868477,887
11329707255,1262
65188946522,1262
61460499488,1262
26106970744,1972
47280534822,1972
32941585800,1972
45765491388,1399
19266331800,669
80539099144,557
68966474777,557
38373971144,653
73382721233,653
44446030466,653
20441369299,2034
30806377200,2034
34213658900,1360
38241378522,1607
93760829822,875
63658867800,875
71955146500,875
41064758122,287
46639856455,287
73634267833,519
96196822466,519
10560217488,519
76217317700,1223
60734151333,238
88076679400,238
41520344911,1179
49987615288,1179
67982785155,957
40986040000,957
39849466433,957
52496086633,888
58020646411,1802
62072654166,17
11082785744,17
85335410400,540
42374650122,540
73028318822,46
53622316500,46
73737901866,1582
14648886122,1582
59889404477,1522
46900299899,1522
71616869388,1522
99892619700,870
34334733233,461
36946460355,1331
79969976088,1755
16619813055,171
61338431444,87
98090685900,87
32875322866,2057
55603412900,2057
54767637755,2237
80534506877,2237
77953996144,1655
55158730333,1655
83934575300,637
58236188088,637
81900501177,200
20411307922,200
32801738177,539
94286117355,539
41925182366,539
96856825344,47
65388912255,47
46187029155,2214
48859075000,199
56531766488,199
70095800222,708
87966057400,2204
96401106399,1821
24579866300,1821
87290493699,166
95432132677,166
20638767622,166
43569803100,1343
15859796944,1244
36063672877,973
43861309188,973
35627369911,973
17627170188,2110
52156283277,2226
89531151599,2226
41821179644,185
85874831966,135
49987615288,135
74027455700,335
45809086000,335
27563364244,335
79433736188,844
70909977400,844
34579470155,844
54658330922,2066
44223654600,2066
76560091911,2066
99904186400,1452
93312437666,1452
56055945400,1452
37065653233,984
95600431377,984
10874445000,1396
21450520466,1396
99650481188,1396
50092436366,1557
52312592177,1557
94132662122,1557
11082785744,1434
41795398966,274
34213658900,274
73854981599,274
46690697055,213
91462871677,752
14150853077,752
40407639200,752
43748269800,1533
78468647777,1533
61134251777,226
76418829000,730
12873802044,730
54561333344,349
56786930344,349
44245842755,1998
34633228466,1998
44618356855,1925
70644803011,1925
70560844866,1925
26494654688,266
63774575022,266
74102826577,266
15809507799,1940
38651292000,1940
57265059800,1707
52099447788,1707
55891540300,1707
96339685000,607
80715073699,514
30875729000,1296
84255731900,1296
13719399344,692
87259079488,692
25039152800,466
11099862899,466
34415232888,466
92620541499,1910
41923472022,1910
66832334200,1910
47303276400,1168
29659918088,589
97953173699,589
16453531255,589
40834717277,1601
92325616622,1601
35160969933,1601
80075071166,1981
26041677866,1981
20678501488,1874
36058828700,1047
35142936944,1047
86123956666,1047
60038025022,810
78776808300,375
84512583444,375
29715437144,375
93015510477,1099
74027455700,1099
53015386244,1099
34652567866,2145
43471831788,2145
